siteID,domainID,namedLocation,eventID,boutEndDate,targetTaxaPresent,1,2,3,site_int,increased,measuredReachLength,n,mean_wetted_width_m,sd_wetted_width_m,area_m2
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2018.fall,2018-11-29T21:22:00Z,NA,96,49,33,306,depletion,79,1,4.573531914893617,1.139339209041955,361.30902127659573
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2018.spring,2018-04-05T19:23:00Z,NA,72,17,27,307,depletion,83,1,4.573531914893617,1.139339209041955,379.6031489361702
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2019.fall,2019-11-21T19:40:00Z,NA,122,109,63,308,depletion,81,1,4.573531914893617,1.139339209041955,370.45608510638294
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2019.spring,2019-03-29T20:11:00Z,NA,18,26,10,309,depletion,81,1,4.573531914893617,1.139339209041955,370.45608510638294
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2020.fall,2020-12-03T19:58:00Z,NA,40,23,21,310,depletion,74,1,4.573531914893617,1.139339209041955,338.44136170212767
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2021.fall,2021-10-28T19:26:00Z,NA,54,22,24,311,depletion,86,1,4.573531914893617,1.139339209041955,393.32374468085106
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2022.fall,2022-11-18T21:15:00Z,NA,76,60,31,313,depletion,82,1,4.573531914893617,1.139339209041955,375.0296170212766
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2022.spring,2022-04-13T20:03:00Z,NA,25,14,17,314,depletion,89,1,4.573531914893617,1.139339209041955,407.0443404255319
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2023.fall,2023-11-16T19:01:00Z,NA,65,38,59,315,depletion,81,1,4.573531914893617,1.139339209041955,370.45608510638294
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2023.spring,2023-04-12T16:52:00Z,NA,75,58,30,316,depletion,85,1,4.573531914893617,1.139339209041955,388.75021276595743
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2024.fall,2024-11-18T20:56:00Z,NA,49,41,25,317,depletion,82,1,4.573531914893617,1.139339209041955,375.0296170212766
MAYF,D08,MAYF.AOS.fish.point.02,MAYF.2024.spring,2024-04-02T19:50:00Z,NA,66,28,25,318,depletion,84,1,4.573531914893617,1.139339209041955,384.1766808510638
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2016.fall,2016-11-03T20:28:00Z,NA,117,52,33,319,depletion,103,1,4.573531914893617,1.139339209041955,471.0737872340425
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2017.spring,2017-03-31T05:00:00Z,NA,18,11,16,320,depletion,103,1,4.573531914893617,1.139339209041955,471.0737872340425
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2018.fall,2018-11-29T21:22:00Z,NA,91,24,22,321,depletion,84,1,4.573531914893617,1.139339209041955,384.1766808510638
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2018.spring,2018-04-05T19:23:00Z,NA,45,17,18,322,depletion,91,1,4.573531914893617,1.139339209041955,416.1914042553191
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2019.fall,2019-11-21T19:40:00Z,NA,66,34,34,323,depletion,97,1,4.573531914893617,1.139339209041955,443.6325957446808
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2019.spring,2019-03-29T20:11:00Z,NA,44,31,19,324,depletion,94,1,4.573531914893617,1.139339209041955,429.912
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2021.fall,2021-10-28T19:26:00Z,NA,54,36,10,325,depletion,106,1,4.573531914893617,1.139339209041955,484.7943829787234
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2022.fall,2022-11-18T21:15:00Z,NA,125,64,48,327,depletion,95,1,4.573531914893617,1.139339209041955,434.4855319148936
MAYF,D08,MAYF.AOS.fish.point.07,MAYF.2023.fall,2023-11-16T19:01:00Z,NA,68,35,43,328,depletion,92,1,4.573531914893617,1.139339209041955,420.76493617021276
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2016.fall,2016-11-03T20:28:00Z,NA,54,36,21,329,depletion,92,1,4.573531914893617,1.139339209041955,420.76493617021276
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2016.spring,2016-04-08T20:32:00Z,NA,19,12,6,330,depletion,92,1,4.573531914893617,1.139339209041955,420.76493617021276
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2017.spring,2017-03-31T05:00:00Z,NA,26,11,6,331,depletion,92,1,4.573531914893617,1.139339209041955,420.76493617021276
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2018.fall,2018-11-29T21:22:00Z,NA,80,25,24,332,depletion,87,1,4.573531914893617,1.139339209041955,397.89727659574464
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2018.spring,2018-04-05T19:23:00Z,NA,38,21,12,333,depletion,86,1,4.573531914893617,1.139339209041955,393.32374468085106
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2019.fall,2019-11-21T19:40:00Z,NA,39,35,18,334,depletion,81,1,4.573531914893617,1.139339209041955,370.45608510638294
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2019.spring,2019-03-29T20:11:00Z,NA,13,6,8,335,depletion,84,1,4.573531914893617,1.139339209041955,384.1766808510638
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2021.fall,2021-10-28T19:26:00Z,NA,25,21,15,336,depletion,82,1,4.573531914893617,1.139339209041955,375.0296170212766
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2021.spring,2021-04-23T17:45:00Z,NA,13,5,7,337,depletion,77,1,4.573531914893617,1.139339209041955,352.1619574468085
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2022.fall,2022-11-18T21:15:00Z,NA,55,27,23,338,depletion,81,1,4.573531914893617,1.139339209041955,370.45608510638294
MAYF,D08,MAYF.AOS.fish.point.09,MAYF.2023.fall,2023-11-16T19:01:00Z,NA,50,29,41,339,depletion,84,1,4.573531914893617,1.139339209041955,384.1766808510638
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2017.fall,2017-10-26T17:36:00Z,NA,159,125,140,340,depletion,90,1,5.057095238095238,2.2754208361066244,455.1385714285714
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2017.spring,2017-04-29T20:33:00Z,NA,85,38,23,341,depletion,80,1,5.057095238095238,2.2754208361066244,404.567619047619
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2018.fall,2018-10-26T19:00:00Z,NA,97,55,73,342,depletion,92,1,5.057095238095238,2.2754208361066244,465.2527619047619
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2018.spring,2018-04-19T16:50:00Z,NA,92,91,79,343,depletion,74,1,5.057095238095238,2.2754208361066244,374.22504761904764
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2019.fall,2019-11-04T16:40:00Z,NA,104,52,32,344,depletion,95,1,5.057095238095238,2.2754208361066244,480.4240476190476
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2019.spring,2019-04-19T15:34:00Z,NA,76,78,74,345,depletion,96,1,5.057095238095238,2.2754208361066244,485.48114285714286
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2020.fall,2020-11-02T20:07:00Z,NA,124,161,156,346,no depletion,73,1,5.057095238095238,2.2754208361066244,369.1679523809524
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2020.spring,2020-06-16T18:29:00Z,NA,102,62,33,347,depletion,99,1,5.057095238095238,2.2754208361066244,500.6524285714286
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2021.fall,2021-10-28T17:15:00Z,NA,37,44,50,348,no depletion,79,1,5.057095238095238,2.2754208361066244,399.5105238095238
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2021.spring,2021-04-28T22:29:00Z,NA,365,152,85,349,depletion,94,1,5.057095238095238,2.2754208361066244,475.3669523809524
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2023.fall,2023-10-31T16:11:00Z,NA,147,254,136,350,depletion,87,1,5.057095238095238,2.2754208361066244,439.9672857142857
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2024.fall,2024-10-24T15:53:00Z,NA,349,347,302,351,depletion,86,1,5.057095238095238,2.2754208361066244,434.91019047619045
MCDI,D06,MCDI.AOS.fish.point.02,MCDI.2024.spring,2024-04-24T17:12:00Z,NA,92,86,67,352,depletion,94,1,5.057095238095238,2.2754208361066244,475.3669523809524
MCDI,D06,MCDI.AOS.fish.point.04,MCDI.2017.fall,2017-10-26T17:36:00Z,NA,242,171,164,353,depletion,80,1,5.057095238095238,2.2754208361066244,404.567619047619
MCDI,D06,MCDI.AOS.fish.point.04,MCDI.2017.spring,2017-04-29T20:33:00Z,NA,84,16,13,354,depletion,80,1,5.057095238095238,2.2754208361066244,404.567619047619
MCDI,D06,MCDI.AOS.fish.point.04,MCDI.2018.fall,2018-10-26T19:00:00Z,NA,126,104,108,355,depletion,94,1,5.057095238095238,2.2754208361066244,475.3669523809524
MCDI,D06,MCDI.AOS.fish.point.04,MCDI.2018.spring,2018-04-19T16:50:00Z,NA,108,57,88,356,depletion,82,1,5.057095238095238,2.2754208361066244,414.68180952380953
MCDI,D06,MCDI.AOS.fish.point.04,MCDI.2019.fall,2019-11-04T16:40:00Z,NA,70,53,28,357,depletion,80,1,5.057095238095238,2.2754208361066244,404.567619047619
MCDI,D06,MCDI.AOS.fish.point.04,MCDI.2019.spring,2019-04-19T15:34:00Z,NA,106,49,45,358,depletion,103,1,5.057095238095238,2.2754208361066244,520.8808095238095
MCDI,D06,MCDI.AOS.fish.point.04,MCDI.2020.fall,2020-11-02T20:07:00Z,NA,261,297,162,359,depletion,95,1,5.057095238095238,2.2754208361066244,480.4240476190476
MCDI,D06,MCDI.AOS.fish.point.04,MCDI.2023.spring,2023-04-27T22:42:00Z,NA,196,144,92,360,depletion,90,1,5.057095238095238,2.2754208361066244,455.1385714285714
MCRA,D16,MCRA.AOS.fish.point.04,MCRA.2017.fall,2017-10-04T23:29:00Z,NA,31,24,13,361,depletion,100,1,5.660773930753564,2.182546841514594,566.0773930753564
MCRA,D16,MCRA.AOS.fish.point.04,MCRA.2018.fall,2018-10-03T21:12:00Z,NA,52,24,6,362,depletion,106,1,5.660773930753564,2.182546841514594,600.0420366598778
MCRA,D16,MCRA.AOS.fish.point.04,MCRA.2019.fall,2019-10-11T19:40:00Z,NA,37,18,8,363,depletion,102,1,5.660773930753564,2.182546841514594,577.3989409368635
MCRA,D16,MCRA.AOS.fish.point.04,MCRA.2021.fall,2021-11-03T23:51:00Z,NA,10,6,8,364,depletion,101,1,5.660773930753564,2.182546841514594,571.73816700611
MCRA,D16,MCRA.AOS.fish.point.04,MCRA.2022.fall,2022-09-28T22:30:00Z,NA,23,16,14,365,depletion,105,1,5.660773930753564,2.182546841514594,594.3812627291242
MCRA,D16,MCRA.AOS.fish.point.04,MCRA.2024.fall,2024-10-16T21:42:00Z,NA,37,27,12,366,depletion,107,1,5.660773930753564,2.182546841514594,605.7028105906313
MCRA,D16,MCRA.AOS.fish.point.06,MCRA.2017.fall,2017-10-04T23:29:00Z,NA,17,25,12,367,depletion,90,1,5.660773930753564,2.182546841514594,509.4696537678208
MCRA,D16,MCRA.AOS.fish.point.06,MCRA.2018.fall,2018-10-03T21:12:00Z,NA,19,14,5,368,depletion,87,1,5.660773930753564,2.182546841514594,492.48733197556004
MCRA,D16,MCRA.AOS.fish.point.06,MCRA.2019.fall,2019-10-11T19:40:00Z,NA,18,11,13,369,depletion,88,1,5.660773930753564,2.182546841514594,498.1481059063136
MCRA,D16,MCRA.AOS.fish.point.06,MCRA.2021.fall,2021-11-03T23:51:00Z,NA,7,8,11,370,no depletion,80,1,5.660773930753564,2.182546841514594,452.8619144602851
MCRA,D16,MCRA.AOS.fish.point.06,MCRA.2024.fall,2024-10-16T21:42:00Z,NA,26,15,12,371,depletion,86,1,5.660773930753564,2.182546841514594,486.82655804480646
MCRA,D16,MCRA.AOS.fish.point.08,MCRA.2017.fall,2017-10-04T23:29:00Z,NA,48,14,2,372,depletion,95,1,5.660773930753564,2.182546841514594,537.7735234215886
MCRA,D16,MCRA.AOS.fish.point.08,MCRA.2018.fall,2018-10-03T21:12:00Z,NA,36,11,16,373,depletion,109,1,5.660773930753564,2.182546841514594,617.0243584521385
MCRA,D16,MCRA.AOS.fish.point.08,MCRA.2019.fall,2019-10-11T19:40:00Z,NA,31,7,4,374,depletion,90,1,5.660773930753564,2.182546841514594,509.4696537678208
MCRA,D16,MCRA.AOS.fish.point.08,MCRA.2021.fall,2021-11-03T23:51:00Z,NA,9,5,3,375,depletion,102,1,5.660773930753564,2.182546841514594,577.3989409368635
OKSR,D18,OKSR.AOS.fish.point.03,OKSR.2021.fall,2021-08-12T22:45:00Z,NA,12,3,27,376,no depletion,106,1,7.45868115942029,3.611657179882454,790.6202028985507
OKSR,D18,OKSR.AOS.fish.point.03,OKSR.2022.fall,2022-08-17T22:05:00Z,NA,7,10,12,377,no depletion,110,1,7.45868115942029,3.611657179882454,820.4549275362318
OKSR,D18,OKSR.AOS.fish.point.03,OKSR.2023.fall,2023-08-16T21:43:00Z,NA,9,11,8,378,depletion,114,1,7.45868115942029,3.611657179882454,850.289652173913
OKSR,D18,OKSR.AOS.fish.point.03,OKSR.2024.fall,2024-08-15T21:40:00Z,NA,46,25,32,379,depletion,98,1,7.45868115942029,3.611657179882454,730.9507536231883
OKSR,D18,OKSR.AOS.fish.point.06,OKSR.2021.fall,2021-08-12T22:45:00Z,NA,7,11,19,380,no depletion,72,1,7.45868115942029,3.611657179882454,537.0250434782608
OKSR,D18,OKSR.AOS.fish.point.06,OKSR.2022.fall,2022-08-17T22:05:00Z,NA,9,14,6,381,depletion,80,1,7.45868115942029,3.611657179882454,596.6944927536232
OKSR,D18,OKSR.AOS.fish.point.09,OKSR.2022.fall,2022-08-17T22:05:00Z,NA,8,4,4,382,depletion,104,1,7.45868115942029,3.611657179882454,775.7028405797101
POSE,D02,POSE.AOS.fish.point.02,POSE.2016.fall,2016-11-18T18:06:00Z,NA,160,70,66,383,depletion,94.3,1,6.052740649908032,3.7869104918372525,570.7734432863274
POSE,D02,POSE.AOS.fish.point.02,POSE.2017.fall,2017-11-21T16:56:00Z,NA,61,40,25,384,depletion,98,1,6.052740649908032,3.7869104918372525,593.1685836909871
POSE,D02,POSE.AOS.fish.point.02,POSE.2017.spring,2017-04-05T19:15:00Z,NA,58,31,18,385,depletion,94.3,1,6.052740649908032,3.7869104918372525,570.7734432863274
POSE,D02,POSE.AOS.fish.point.02,POSE.2018.fall,2018-11-14T18:49:00Z,NA,81,48,37,386,depletion,97,1,6.052740649908032,3.7869104918372525,587.1158430410792
POSE,D02,POSE.AOS.fish.point.02,POSE.2018.spring,2018-04-04T18:48:00Z,NA,63,30,29,387,depletion,98,1,6.052740649908032,3.7869104918372525,593.1685836909871
POSE,D02,POSE.AOS.fish.point.02,POSE.2019.fall,2019-11-14T19:15:00Z,NA,93,51,46,388,depletion,99,1,6.052740649908032,3.7869104918372525,599.2213243408952
POSE,D02,POSE.AOS.fish.point.02,POSE.2019.spring,2019-04-11T16:46:00Z,NA,65,40,23,389,depletion,98,1,6.052740649908032,3.7869104918372525,593.1685836909871
POSE,D02,POSE.AOS.fish.point.02,POSE.2020.fall,2020-11-11T15:57:00Z,NA,106,62,31,390,depletion,100,1,6.052740649908032,3.7869104918372525,605.2740649908033
POSE,D02,POSE.AOS.fish.point.02,POSE.2021.fall,2021-10-27T19:06:00Z,NA,58,32,20,391,depletion,98,1,6.052740649908032,3.7869104918372525,593.1685836909871
POSE,D02,POSE.AOS.fish.point.02,POSE.2021.spring,2021-04-07T18:17:00Z,NA,64,26,23,392,depletion,98,1,6.052740649908032,3.7869104918372525,593.1685836909871
POSE,D02,POSE.AOS.fish.point.02,POSE.2022.fall,2022-11-03T13:21:00Z,NA,56,25,13,393,depletion,95,1,6.052740649908032,3.7869104918372525,575.0103617412631
POSE,D02,POSE.AOS.fish.point.02,POSE.2022.spring,2022-04-06T17:18:00Z,NA,55,17,11,394,depletion,98,1,6.052740649908032,3.7869104918372525,593.1685836909871
POSE,D02,POSE.AOS.fish.point.02,POSE.2023.fall,2023-11-01T19:12:00Z,NA,48,17,6,395,depletion,96,1,6.052740649908032,3.7869104918372525,581.0631023911711
POSE,D02,POSE.AOS.fish.point.02,POSE.2023.spring,2023-04-06T13:38:00Z,NA,58,29,15,396,depletion,100,1,6.052740649908032,3.7869104918372525,605.2740649908033
POSE,D02,POSE.AOS.fish.point.02,POSE.2024.fall,2024-10-30T16:37:00Z,NA,56,24,16,397,depletion,93,1,6.052740649908032,3.7869104918372525,562.904880441447
POSE,D02,POSE.AOS.fish.point.02,POSE.2024.spring,2024-04-04T16:13:00Z,NA,31,12,19,398,depletion,93,1,6.052740649908032,3.7869104918372525,562.904880441447
POSE,D02,POSE.AOS.fish.point.07,POSE.2016.fall,2016-11-18T18:06:00Z,NA,174,104,66,399,depletion,114,1,6.052740649908032,3.7869104918372525,690.0124340895156
POSE,D02,POSE.AOS.fish.point.07,POSE.2017.fall,2017-11-21T16:56:00Z,NA,63,43,32,400,depletion,111,1,6.052740649908032,3.7869104918372525,671.8542121397916
POSE,D02,POSE.AOS.fish.point.07,POSE.2017.spring,2017-04-05T19:15:00Z,NA,99,42,17,401,depletion,114,1,6.052740649908032,3.7869104918372525,690.0124340895156
POSE,D02,POSE.AOS.fish.point.07,POSE.2018.fall,2018-11-14T18:49:00Z,NA,68,53,27,402,depletion,112,1,6.052740649908032,3.7869104918372525,677.9069527896996
POSE,D02,POSE.AOS.fish.point.07,POSE.2018.spring,2018-04-04T18:48:00Z,NA,47,27,22,403,depletion,118,1,6.052740649908032,3.7869104918372525,714.2233966891478
POSE,D02,POSE.AOS.fish.point.07,POSE.2019.fall,2019-11-14T19:15:00Z,NA,101,34,25,404,depletion,111,1,6.052740649908032,3.7869104918372525,671.8542121397916
POSE,D02,POSE.AOS.fish.point.07,POSE.2019.spring,2019-04-11T16:46:00Z,NA,118,74,46,405,depletion,112,1,6.052740649908032,3.7869104918372525,677.9069527896996
POSE,D02,POSE.AOS.fish.point.07,POSE.2020.fall,2020-11-11T15:57:00Z,NA,71,58,29,406,depletion,113,1,6.052740649908032,3.7869104918372525,683.9596934396077
POSE,D02,POSE.AOS.fish.point.07,POSE.2021.fall,2021-10-27T19:06:00Z,NA,77,34,19,407,depletion,111,1,6.052740649908032,3.7869104918372525,671.8542121397916
POSE,D02,POSE.AOS.fish.point.07,POSE.2021.spring,2021-04-07T18:17:00Z,NA,71,30,23,408,depletion,111,1,6.052740649908032,3.7869104918372525,671.8542121397916
POSE,D02,POSE.AOS.fish.point.07,POSE.2022.fall,2022-11-03T13:21:00Z,NA,79,29,18,409,depletion,124,1,6.052740649908032,3.7869104918372525,750.539840588596
POSE,D02,POSE.AOS.fish.point.07,POSE.2022.spring,2022-04-06T17:18:00Z,NA,48,19,9,410,depletion,112,1,6.052740649908032,3.7869104918372525,677.9069527896996
POSE,D02,POSE.AOS.fish.point.07,POSE.2023.fall,2023-11-01T19:12:00Z,NA,35,26,12,411,depletion,112,1,6.052740649908032,3.7869104918372525,677.9069527896996
POSE,D02,POSE.AOS.fish.point.09,POSE.2016.fall,2016-11-18T18:06:00Z,NA,256,107,54,412,depletion,96,1,6.052740649908032,3.7869104918372525,581.0631023911711
POSE,D02,POSE.AOS.fish.point.09,POSE.2017.fall,2017-11-21T16:56:00Z,NA,67,31,22,413,depletion,103,1,6.052740649908032,3.7869104918372525,623.4322869405273
POSE,D02,POSE.AOS.fish.point.09,POSE.2017.spring,2017-04-05T19:15:00Z,NA,63,33,40,414,depletion,96,1,6.052740649908032,3.7869104918372525,581.0631023911711
POSE,D02,POSE.AOS.fish.point.09,POSE.2018.fall,2018-11-14T18:49:00Z,NA,84,41,21,415,depletion,104,1,6.052740649908032,3.7869104918372525,629.4850275904354
POSE,D02,POSE.AOS.fish.point.09,POSE.2018.spring,2018-04-04T18:48:00Z,NA,40,23,15,416,depletion,104,1,6.052740649908032,3.7869104918372525,629.4850275904354
POSE,D02,POSE.AOS.fish.point.09,POSE.2019.fall,2019-11-14T19:15:00Z,NA,95,49,29,417,depletion,105,1,6.052740649908032,3.7869104918372525,635.5377682403434
POSE,D02,POSE.AOS.fish.point.09,POSE.2019.spring,2019-04-11T16:46:00Z,NA,85,40,21,418,depletion,106,1,6.052740649908032,3.7869104918372525,641.5905088902514
POSE,D02,POSE.AOS.fish.point.09,POSE.2020.fall,2020-11-11T15:57:00Z,NA,66,50,8,419,depletion,103,1,6.052740649908032,3.7869104918372525,623.4322869405273
POSE,D02,POSE.AOS.fish.point.09,POSE.2021.fall,2021-10-27T19:06:00Z,NA,69,49,34,420,depletion,106,1,6.052740649908032,3.7869104918372525,641.5905088902514
POSE,D02,POSE.AOS.fish.point.09,POSE.2021.spring,2021-04-07T18:17:00Z,NA,72,32,25,421,depletion,104,1,6.052740649908032,3.7869104918372525,629.4850275904354
POSE,D02,POSE.AOS.fish.point.09,POSE.2022.fall,2022-11-03T13:21:00Z,NA,83,41,38,422,depletion,104,1,6.052740649908032,3.7869104918372525,629.4850275904354
POSE,D02,POSE.AOS.fish.point.09,POSE.2022.spring,2022-04-06T17:18:00Z,NA,30,7,8,423,depletion,100,1,6.052740649908032,3.7869104918372525,605.2740649908033
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2017.fall,2017-11-16T20:14:00Z,NA,188,149,90,424,depletion,117,1,4.782633333333333,1.9027030413760466,559.5681
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2017.spring,2017-03-03T16:18:00Z,NA,63,71,63,425,depletion,117,1,4.782633333333333,1.9027030413760466,559.5681
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2018.fall,2018-11-15T19:03:00Z,NA,30,34,14,426,depletion,108,1,4.782633333333333,1.9027030413760466,516.5244
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2018.spring,2018-03-22T20:12:00Z,NA,43,31,28,427,depletion,109,1,4.782633333333333,1.9027030413760466,521.3070333333333
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2019.fall,2019-11-20T17:49:00Z,NA,44,28,19,428,depletion,111,1,4.782633333333333,1.9027030413760466,530.8723
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2019.spring,2019-03-01T17:57:00Z,NA,37,41,27,429,depletion,107,1,4.782633333333333,1.9027030413760466,511.74176666666665
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2020.spring,2020-03-12T20:49:00Z,NA,38,101,39,430,no depletion,105,1,4.782633333333333,1.9027030413760466,502.1765
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2021.fall,2021-11-19T21:05:00Z,NA,261,215,177,431,depletion,121,1,4.782633333333333,1.9027030413760466,578.6986333333333
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2022.fall,2022-11-30T20:32:00Z,NA,2,3,3,432,no depletion,101,1,4.782633333333333,1.9027030413760466,483.04596666666663
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2023.fall,2023-11-29T20:46:00Z,NA,2,1,1,433,depletion,111,1,4.782633333333333,1.9027030413760466,530.8723
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2023.spring,2023-04-06T19:37:00Z,NA,30,6,16,434,depletion,110,1,4.782633333333333,1.9027030413760466,526.0896666666666
PRIN,D11,PRIN.AOS.fish.point.03,PRIN.2024.spring,2024-03-05T22:28:00Z,NA,2,2,5,435,no depletion,112,1,4.782633333333333,1.9027030413760466,535.6549333333332
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2017.fall,2017-11-16T20:14:00Z,NA,181,193,122,436,depletion,77,1,4.782633333333333,1.9027030413760466,368.26276666666666
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2017.spring,2017-03-03T16:18:00Z,NA,68,57,62,437,depletion,77,1,4.782633333333333,1.9027030413760466,368.26276666666666
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2018.fall,2018-11-15T19:03:00Z,NA,60,29,31,438,depletion,78,1,4.782633333333333,1.9027030413760466,373.0454
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2018.spring,2018-03-22T20:12:00Z,NA,58,28,29,439,depletion,76,1,4.782633333333333,1.9027030413760466,363.4801333333333
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2019.fall,2019-11-20T17:49:00Z,NA,218,190,37,440,depletion,82,1,4.782633333333333,1.9027030413760466,392.1759333333333
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2019.spring,2019-03-01T17:57:00Z,NA,63,35,36,441,depletion,81,1,4.782633333333333,1.9027030413760466,387.39329999999995
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2020.spring,2020-03-12T20:49:00Z,NA,109,93,59,442,depletion,79,1,4.782633333333333,1.9027030413760466,377.82803333333334
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2021.fall,2021-11-19T21:05:00Z,NA,164,249,115,443,depletion,82,1,4.782633333333333,1.9027030413760466,392.1759333333333
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2022.fall,2022-11-30T20:32:00Z,NA,307,487,230,444,depletion,81,1,4.782633333333333,1.9027030413760466,387.39329999999995
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2023.fall,2023-11-29T20:46:00Z,NA,11,10,13,445,no depletion,82,1,4.782633333333333,1.9027030413760466,392.1759333333333
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2023.spring,2023-04-06T19:37:00Z,NA,81,81,37,446,depletion,81,1,4.782633333333333,1.9027030413760466,387.39329999999995
PRIN,D11,PRIN.AOS.fish.point.07,PRIN.2024.spring,2024-03-05T22:28:00Z,NA,19,42,11,447,depletion,80,1,4.782633333333333,1.9027030413760466,382.61066666666665
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2017.fall,2017-11-16T20:14:00Z,NA,90,72,50,448,depletion,88,1,4.782633333333333,1.9027030413760466,420.8717333333333
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2017.spring,2017-03-03T16:18:00Z,NA,83,47,41,449,depletion,88,1,4.782633333333333,1.9027030413760466,420.8717333333333
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2018.fall,2018-11-15T19:03:00Z,NA,19,36,16,450,depletion,89,1,4.782633333333333,1.9027030413760466,425.65436666666665
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2018.spring,2018-03-22T20:12:00Z,NA,19,15,8,451,depletion,85,1,4.782633333333333,1.9027030413760466,406.5238333333333
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2019.fall,2019-11-20T17:49:00Z,NA,16,18,14,452,depletion,86,1,4.782633333333333,1.9027030413760466,411.30646666666667
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2019.spring,2019-03-01T17:57:00Z,NA,24,21,17,453,depletion,85,1,4.782633333333333,1.9027030413760466,406.5238333333333
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2020.spring,2020-03-12T20:49:00Z,NA,41,38,18,454,depletion,86,1,4.782633333333333,1.9027030413760466,411.30646666666667
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2021.fall,2021-11-19T21:05:00Z,NA,335,173,108,455,depletion,86,1,4.782633333333333,1.9027030413760466,411.30646666666667
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2022.fall,2022-11-30T20:32:00Z,NA,18,19,11,456,depletion,87,1,4.782633333333333,1.9027030413760466,416.0891
PRIN,D11,PRIN.AOS.fish.point.10,PRIN.2023.fall,2023-11-29T20:46:00Z,NA,3,2,2,457,depletion,86,1,4.782633333333333,1.9027030413760466,411.30646666666667
